delta,p2p_dis,p2c_dis,p2p_changed,p2c_changed,flipped,new_p2p,new_p2c
0,1.2121212121212122,2.727272727272727,0.30303030303030304,1.8181818181818181,0.30303030303030304,2.121212121212121,6.363636363636363
1,1.7391304347826086,2.608695652173913,0.8695652173913043,1.1594202898550725,0.0,0.5797101449275363,3.1884057971014492
2,0.8746355685131195,2.3323615160349855,0.2915451895043732,0.5830903790087464,0.0,1.4577259475218658,3.498542274052478
3,0.5730659025787965,1.4326647564469914,0.0,0.28653295128939826,0.28653295128939826,2.5787965616045847,7.163323782234957
4,1.0638297872340425,1.3297872340425532,1.0638297872340425,1.5957446808510638,0.26595744680851063,1.3297872340425532,5.319148936170213
5,1.0204081632653061,2.5510204081632653,0.7653061224489796,0.7653061224489796,0.0,1.2755102040816326,3.316326530612245
6,0.7575757575757576,1.5151515151515151,0.5050505050505051,1.7676767676767677,0.25252525252525254,2.7777777777777777,3.282828282828283
7,0.7299270072992701,2.18978102189781,1.4598540145985401,0.7299270072992701,0.24330900243309003,1.2165450121654502,3.8929440389294405
8,0.7142857142857143,1.9047619047619047,0.47619047619047616,0.9523809523809523,0.23809523809523808,4.285714285714286,4.285714285714286
9,2.696629213483146,2.696629213483146,0.449438202247191,2.247191011235955,0.449438202247191,1.348314606741573,6.067415730337078
10,0.44052863436123346,2.8634361233480177,1.1013215859030836,0.44052863436123346,0.44052863436123346,2.202643171806167,5.286343612334802
11,1.4799154334038056,2.1141649048625792,0.21141649048625794,0.8456659619450317,0.42283298097251587,1.4799154334038056,5.07399577167019
12,1.2320328542094456,2.0533880903490758,0.6160164271047228,1.2320328542094456,0.4106776180698152,2.4640657084188913,5.544147843942505
13,2.156862745098039,2.7450980392156863,0.39215686274509803,0.39215686274509803,0.0,6.666666666666667,5.098039215686274
14,1.2844036697247707,2.7522935779816513,0.7339449541284404,1.2844036697247707,0.3669724770642202,1.834862385321101,3.302752293577982
15,1.4519056261343013,1.8148820326678765,0.5444646098003629,1.0889292196007259,0.3629764065335753,2.1778584392014517,5.9891107078039925
16,1.2110726643598615,2.0761245674740483,0.6920415224913494,1.3840830449826989,0.0,1.3840830449826989,3.633217993079585
17,1.870748299319728,2.380952380952381,1.530612244897959,1.7006802721088434,0.17006802721088435,1.530612244897959,4.421768707482993
18,1.1705685618729098,2.0066889632107023,1.0033444816053512,2.0066889632107023,0.16722408026755853,2.0066889632107023,3.511705685618729
19,1.4705882352941178,1.3071895424836601,1.1437908496732025,1.6339869281045751,0.0,1.6339869281045751,6.862745098039215
20,2.3183925811437405,5.255023183925811,0.6182380216383307,1.3910355486862442,0.1545595054095827,4.482225656877898,11.591962905718702
21,1.7094017094017093,1.566951566951567,1.2820512820512822,0.5698005698005698,0.14245014245014245,7.54985754985755,5.128205128205129
22,4.6875,2.4739583333333335,0.9114583333333334,0.78125,0.0,3.3854166666666665,4.036458333333333
23,4.545454545454546,3.3766233766233764,1.0389610389610389,1.8181818181818181,0.0,3.116883116883117,6.4935064935064934
24,1.7879948914431674,1.6602809706257982,1.40485312899106,1.7879948914431674,0.0,20.178799489144318,4.980842911877395
25,2.2035676810073452,1.4690451206715636,0.5246589716684156,1.2591815320041972,0.2098635886673662,1.888772298006296,2.6232948583420774
26,15.296566077003122,3.3298647242455774,0.8324661810613944,2.18522372528616,0.0,1.2486992715920915,3.433922996878252
27,1.2091898428053205,1.9347037484885128,0.9673518742442564,2.2974607013301087,0.0,7.617896009673519,4.353083434099154
28,1.2222222222222223,1.2222222222222223,2.5555555555555554,1.4444444444444444,0.0,14.333333333333334,6.666666666666667
29,15.370196813495783,3.280224929709466,0.6560449859418932,1.9681349578256795,0.0,2.1555763823805063,3.561387066541706
30,3.6598493003229278,3.013993541442411,0.7534983853606028,2.9063509149623252,0.10764262648008611,3.1216361679224973,3.767491926803014
31,1.7185821697099892,2.0408163265306123,3.544575725026853,0.644468313641246,0.0,25.99355531686359,7.841031149301826
32,5.037159372419488,2.477291494632535,0.990916597853014,2.0644095788604457,0.08257638315441784,4.1288191577208915,5.450041288191577
33,3.3980582524271843,2.9935275080906147,1.6990291262135921,1.051779935275081,0.0,2.750809061488673,3.9644012944983817
34,2.0161290322580645,2.1774193548387095,0.967741935483871,2.5806451612903225,0.08064516129032258,6.129032258064516,3.3870967741935485
35,7.73353751914242,3.445635528330781,0.38284839203675347,1.9908116385911179,0.07656967840735068,3.2924961715160794,2.756508422664625
36,4.761904761904762,2.6634382566585955,1.4527845036319613,0.8878127522195319,0.16142050040355124,9.6045197740113,5.246166263115415
37,5.935386927122464,2.8549962434259957,1.2021036814425243,1.8031555221637867,0.15026296018031554,5.935386927122464,2.9301277235161534
38,2.1021021021021022,2.7777777777777777,1.2762762762762763,1.6516516516516517,0.22522522522522523,9.834834834834835,4.654654654654655
39,6.6438356164383565,2.9452054794520546,0.684931506849315,1.7123287671232876,0.136986301369863,3.835616438356164,2.328767123287671
40,2.127659574468085,2.624113475177305,1.3475177304964538,1.5602836879432624,0.07092198581560284,10.638297872340425,2.9078014184397163
41,3.0638852672750976,1.3689700130378097,1.5645371577574967,1.3689700130378097,0.0651890482398957,3.650586701434159,3.1290743155149934
42,2.929936305732484,1.4012738853503184,0.5732484076433121,1.1464968152866242,0.0,3.949044585987261,3.6305732484076434
43,4.133251079580506,2.6526835286859964,0.5552128315854411,1.1104256631708822,0.0,4.873534855027761,3.7631091918568784
44,2.786190187764991,1.8170805572380375,1.3325257419745609,0.9691096305269533,0.0,3.634161114476075,2.2410660205935797
45,3.1698564593301435,1.375598086124402,1.0167464114832536,1.854066985645933,0.05980861244019139,3.7679425837320575,2.452153110047847
46,2.0,2.0588235294117645,0.7058823529411765,1.1176470588235294,0.0,2.764705882352941,2.1176470588235294
47,2.3920653442240374,2.5670945157526255,1.1668611435239207,1.4585764294049008,0.058343057176196034,6.826137689614936,2.7421236872812136
48,1.3943112102621305,1.0596765197992193,1.4500836586726158,1.784718349135527,0.0,3.290574456218628,2.788622420524261
49,2.852529601722282,1.9375672766415502,0.9149623250807319,1.5608180839612487,0.05382131324004306,4.359526372443487,3.552206673842842
50,2.6096033402922756,2.922755741127349,1.0960334029227556,1.0960334029227556,0.05219206680584551,4.697286012526096,3.7056367432150314
51,5.47945205479452,2.993404363267377,0.76103500761035,0.91324200913242,0.050735667174023336,4.921359715880264,2.1816336884830037
52,3.652263374485597,2.880658436213992,0.6172839506172839,2.05761316872428,0.0,7.0473251028806585,4.4753086419753085
53,3.0377266046055853,2.0578147966683,0.7839294463498285,1.567858892699657,0.04899559039686428,5.585497305242528,3.5276825085742285
54,2.025435704192181,1.7899199246349506,0.8478568064060292,1.0833725859632595,0.047103155911446065,4.380593499764484,2.826189354686764
55,9.339407744874716,1.9134396355353076,0.8200455580865603,1.184510250569476,0.04555808656036447,2.3234624145785876,2.5968109339407746
56,1.3618677042801557,2.237354085603113,0.8268482490272373,1.4591439688715953,0.0,13.764591439688717,2.3832684824902723
57,1.9014693171996542,1.7718236819360416,0.5185825410544511,1.7286084701815039,0.043215211754537596,3.759723422644771,2.16076058772688
58,4.945054945054945,1.4370245139475908,0.6339814032121724,0.7185122569737954,0.08453085376162299,2.8317836010143704,2.2823330515638207
59,2.3544520547945207,1.2414383561643836,0.17123287671232876,0.7277397260273972,0.04280821917808219,7.320205479452055,2.868150684931507
60,5.020080321285141,1.927710843373494,0.6827309236947792,0.8433734939759037,0.12048192771084337,3.534136546184739,1.606425702811245
61,2.1267893660531696,1.7586912065439673,0.6952965235173824,1.0633946830265848,0.081799591002045,14.683026584867076,3.558282208588957
62,2.5393419170243203,1.3233190271816881,0.894134477825465,0.7510729613733905,0.1072961373390558,22.567954220314736,4.291845493562231
63,17.301541145681885,2.587961616749055,0.4943297470194824,1.3666763594068043,0.14539110206455366,2.8787438208781624,1.1631288165164293
64,2.073255010366275,1.4512785072563925,0.8638562543192813,1.5894955079474775,0.10366275051831375,3.7664132688320664,2.21147201105736
65,2.9342327150084317,1.315345699831366,0.23608768971332209,0.7757166947723441,0.10118043844856661,2.9342327150084317,1.9898819561551433
66,1.7755443886097153,1.340033500837521,0.3685092127303183,1.1390284757118927,0.0,5.728643216080402,2.1775544388609713
67,1.7263427109974425,1.278772378516624,0.7992327365728901,1.0869565217391304,0.0639386189258312,4.827365728900256,1.5984654731457801
68,7.697063369397218,1.5146831530139104,0.7727975270479135,1.8238021638330757,0.061823802163833076,2.132921174652241,1.1746522411128284
69,5.223390275952694,1.4126149802890933,0.5913272010512484,1.2483574244415243,0.0657030223390276,2.431011826544021,1.4783180026281209
70,1.3171225937183384,0.6754474839581223,0.5065856129685917,1.553529213103681,0.10131712259371833,10.435663627152989,3.005741303613644
71,1.878787878787879,2.1818181818181817,0.5757575757575758,1.0,0.0,7.03030303030303,2.606060606060606
72,3.788748564867968,1.2055109070034442,0.5166475315729047,0.5453501722158438,0.0,2.784156142365098,1.521239954075775
73,2.3121387283236996,1.1271676300578035,0.3468208092485549,1.3583815028901733,0.0,3.61271676300578,2.138728323699422
74,2.2598870056497176,0.9322033898305084,0.6497175141242938,0.6497175141242938,0.02824858757062147,4.067796610169491,1.4124293785310735
75,2.568351284175642,1.1046672190002762,0.6628003314001657,1.3808340237503451,0.027616680475006903,4.170118751726043,1.436067384700359
76,1.8152262259550258,0.7044161473855324,1.1108100785694934,1.1108100785694934,0.0812787862367922,4.768355459225142,1.3546464372798699
77,2.405857740585774,0.6014644351464435,0.3138075313807531,1.5951882845188285,0.05230125523012552,2.850418410041841,1.202928870292887
78,3.3643892339544514,0.9057971014492754,0.5693581780538303,1.9927536231884058,0.10351966873706005,3.131469979296066,1.1645962732919255
79,3.9327296248382924,1.4489003880983182,0.8538163001293662,0.7244501940491591,0.07761966364812418,3.3635187580853816,1.7852522639068564
80,3.319502074688797,1.400414937759336,0.7520746887966805,1.5819502074688796,0.07780082987551867,3.137966804979253,1.5560165975103735
81,2.204928664072633,1.1154345006485085,0.7003891050583657,3.035019455252918,0.07782101167315175,2.2568093385214008,1.841763942931258
82,1.9562419562419562,0.9523809523809523,0.9266409266409267,0.8236808236808236,0.07722007722007722,2.0334620334620332,1.2097812097812097
83,2.591072344792201,1.026167265264238,0.6413545407901488,0.9235505387378142,0.051308363263211906,4.669061056952283,1.3596716264751154
84,1.2274549098196392,0.45090180360721444,0.35070140280561124,1.0771543086172344,0.07515030060120241,2.7304609218436875,1.4529058116232465
85,2.3949169110459434,0.7575757575757576,0.5131964809384164,0.8064516129032258,0.0,3.225806451612903,1.5395894428152492
86,3.727753727753728,1.443001443001443,0.481000481000481,1.0822510822510822,0.0,3.92015392015392,1.2746512746512746
87,1.9475835537388795,1.1060351045924501,0.33661937965857175,0.5530175522962251,0.0,3.438326520798269,1.6109641740803078
88,2.145214521452145,1.0372465818010372,0.6600660066006601,0.6364922206506365,0.023573785950023574,3.6775106082036775,1.2494106553512494
89,3.359592215013902,0.5560704355885079,0.4170528266913809,0.8572752548656163,0.0,3.7766450417052826,1.9230769230769231
90,1.912132938766219,0.8650125199180514,0.27316184839517416,0.6829046209879354,0.09105394946505804,3.4372865923059415,2.595037559754154
91,2.248677248677249,1.9400352733686066,0.6393298059964727,1.4770723104056438,0.04409171075837742,1.8077601410934745,1.5211640211640212
92,2.0013342228152102,1.200800533689126,0.44474093840338,1.0451412052479432,0.0,2.535023348899266,1.423171002890816
93,2.030456852791878,0.904877510483337,0.4855440300154491,0.7503862282056941,0.04414036636504083,1.7214742882365923,1.3021408077687044
94,1.565600882028666,0.8379272326350606,0.26460859977949286,0.8820286659316428,0.044101433296582136,3.6383682469680263,1.2348401323043
95,1.8291370776845277,0.9253281687109963,0.3658274155369055,0.9683666881859264,0.021519259737465032,3.5721971164191952,1.4202711426726922
96,1.1997474215954536,0.8840244159124395,0.6103978109871606,0.7156388128814987,0.0,2.9888444537992003,1.3681330246263945
97,2.0580366330520685,0.6791520889071826,0.782053920559786,0.9878575838649928,0.020580366330520683,2.3255813953488373,1.0495986828565549
98,2.4130879345603273,0.8179959100204499,0.8384458077709611,0.5930470347648262,0.10224948875255624,2.474437627811861,1.2269938650306749
99,2.788520252391614,1.0177081213108081,0.8548748219010788,1.1601872582943211,0.0,2.137187054752697,1.648687156523509
100,1.3640065146579805,0.753257328990228,0.34609120521172637,1.262214983713355,0.04071661237785016,2.5651465798045603,1.3436482084690553
101,2.88,0.76,0.26,1.66,0.0,1.88,1.56
102,2.5450901803607215,0.9418837675350702,1.2024048096192386,1.1022044088176353,0.08016032064128256,2.4248496993987976,1.6633266533066133
103,1.3944223107569722,1.0159362549800797,0.5776892430278885,2.3904382470119523,0.099601593625498,2.9282868525896415,1.5338645418326693
104,2.2252586375170798,1.2883076322467304,0.5855943782939684,0.6441538161233652,0.11711887565879367,3.8649228967401914,1.7177435096623073
105,2.6965002868617325,1.185695161598776,0.47810288774144194,0.7840887358959648,0.09562057754828839,5.163511187607573,1.7785427423981641
106,1.7628502505102988,0.9092596028947857,0.27834477639636296,0.5381332343663017,0.09278159213212099,3.1360178140656894,1.874188161068844
107,3.7352674524025384,0.7796917497733454,0.3082502266545784,1.2511332728921125,0.09066183136899365,3.445149592021759,1.5956482320942884
108,2.5072150072150072,0.7936507936507936,0.5772005772005772,1.6774891774891776,0.09018759018759019,2.380952380952381,1.5512265512265513
109,1.5594192507617852,0.8603692417996056,0.26886538806237675,0.9320666786162395,0.12547051442910917,5.269761606022585,1.4518730955368346
110,2.0106547516755455,1.4091768345076474,0.6874033339061695,0.6014779171678982,0.05155525004296271,3.127685169273071,1.2029558343357964
111,1.4645776566757494,0.6982288828337875,0.5449591280653951,0.5960490463215259,0.08514986376021798,3.7295640326975477,1.2602179836512262
112,2.567075190460417,0.7784034448492878,0.5796621397813846,2.782378270950646,0.11593242795627691,2.7658164955283207,1.2918184829413712
113,1.315573096530176,0.7235652030915968,0.5097845749054432,1.1675711231705312,0.0328893274132544,3.5520473606314753,0.986679822397632
114,1.66853842451468,0.7380073800738007,0.19252366436707846,0.6417455478902615,0.03208727739451307,3.8665169260388255,1.4439274827530884
115,1.449953227315248,0.6548175865294668,0.40536326785157467,0.608044901777362,0.04677268475210477,2.7128157156220767,1.449953227315248
116,1.863733577757409,0.7943782462572564,0.30553009471432935,0.7943782462572564,0.015276504735716468,3.819126183929117,1.2526733883287504
117,2.4015513126491648,1.0143198090692125,0.31324582338902146,0.7607398568019093,0.07458233890214797,3.788782816229117,1.2380668257756564
118,2.040516735173224,0.6459189665296535,0.6018790369935408,1.2477980035231944,0.029359953024075163,3.361714621256606,1.5120375807398707
119,4.32409136618302,0.86194512282718,0.6320930900732653,2.068668294785232,0.10056026432983767,6.953023990805919,1.4078437006177273
120,3.522695627958786,0.960735171261487,0.4316346421609579,0.8075744917850181,0.0556947925368978,4.636591478696742,1.1695906432748537
121,1.951353579771884,0.9344510100316065,0.687096330905593,0.5771609179606981,0.01374192661811186,3.737804040126426,0.9344510100316065
122,2.8486566761171863,0.5670311867152693,0.4995274740110706,0.9720534629404617,0.013500742540839746,3.861212366680167,1.2150668286755772
123,2.9880478087649402,1.1288180610889775,0.8366533864541833,1.8326693227091633,0.02656042496679947,5.219123505976095,0.9694555112881806
124,2.2378350247202707,0.624512099921936,0.4163413999479573,0.8587041373926619,0.052042674993494666,6.531355711683581,1.8995576372625553
125,4.227261523293074,1.4296278037959083,0.8627064333251171,0.8380576780872566,0.07394626571358147,4.276559033768795,0.8627064333251171
126,5.61199207135778,0.8919722497522299,0.32210109018830524,1.300792864222002,0.06194251734390486,3.2457879088206143,0.9291377601585729
127,3.602232369355657,0.5200405885337392,0.27904616945712835,0.5834601725012684,0.0,7.128361237950279,1.2557077625570776
128,4.598540145985401,0.5474452554744526,0.40145985401459855,1.4111922141119222,0.012165450121654502,4.087591240875913,1.4476885644768855
129,2.4842462433349493,0.9936984973339796,0.42413960252060107,0.8240426563257393,0.012118274357731459,5.477460009694619,1.16335433834222
130,3.958651474215905,0.8575120404087866,0.4463761306237519,0.7870315987313521,0.02349348055914484,3.8529308116997534,1.010219664043228
131,10.449688857578959,0.7044734061289186,0.29353058588704944,0.6809909592579547,0.023482446870963954,1.7611835153222966,0.5988023952095808
132,1.905252317198764,1.0427394438722966,0.5020597322348095,0.6822863027806385,0.038619979402677654,10.079814624098868,1.055612770339856
133,1.963350785340314,0.7853403141361257,0.6901475487862923,0.4997620180866254,0.05949547834364588,5.7353641123274635,1.0590195145168968
134,2.0356816102470265,0.9149130832570905,0.3545288197621226,1.0178408051235133,0.0343092406221409,5.375114364135407,0.9492223238792314
135,1.5599070693660804,0.6859165836928863,0.2876424383228233,1.0067485341298816,0.0442526828188959,3.429582918464432,0.8076114614448501
136,3.1348302418917453,0.7267599522724807,0.49896951947065843,0.5532053368044256,0.0,3.004664280290704,1.1389521640091116
137,2.2606814494321257,0.8869659275283938,0.3028664142779881,0.8328826392644673,0.01081665765278529,2.2931314223904815,0.9626825310978907
138,2.0745542949756888,0.6699081577525662,0.20529443544030254,0.5726634251755808,0.0,4.613722312263642,0.9184224743381956
139,2.659518553558289,0.7042993797960685,0.26279827604330913,0.29433406916850624,0.0315357931251971,2.8907810364764006,0.9460737937559129
140,2.793471437539234,0.7219083490269931,0.35572295459301106,0.4708097928436911,0.010462439840970915,2.207574806444863,0.5231219920485457
141,4.95623747759148,0.5694400506168934,0.3058103975535168,1.339238637561953,0.03163555836760519,2.5941157861436253,1.0334282400084362
142,4.138449962377727,0.5804579168010319,0.40847038589702245,0.32247662044501774,0.032247662044501774,4.847898527356767,0.8599376545200473
143,4.523682810005322,0.7557211282597126,0.21287919105907396,1.4582224587546568,0.021287919105907396,4.161788185204896,0.8089409260244811
144,1.8898142216527867,0.7794149049754431,0.266922912662823,0.5765534913516976,0.021353833013025837,6.673072816570574,0.9395686525731369
145,1.414182521110998,0.7528741479295961,0.2950452741886255,0.3153932241326686,0.020347949944043136,3.1132363414386,0.7223522230135314
146,4.663264284999499,0.8005603922745922,0.2501751225858101,0.7104973481437006,0.020014009806864807,2.7619333533473434,0.8105673971780246
147,1.6727866177070583,0.46919624643002855,0.295797633618931,0.46919624643002855,0.02039983680130559,2.1011831905344756,0.846593227254182
148,3.5819083274309422,0.30355155317211374,0.2833147829606395,0.5261560254983305,0.0404735404229485,3.592026712536679,0.890417889304867
149,2.896801448400724,0.9555421444377389,0.3419835043250855,0.38221685777509556,0.020116676725005028,3.6511768255884127,1.015892174612754
150,2.204928664072633,0.798164222288736,0.2594033722438392,0.41903621670158636,0.03990821111443679,3.0928863613688518,0.8879576972962187
151,2.4404703092579783,0.7212726015215888,0.21736982511609526,0.6817508151368442,0.06916312617330303,3.5866021144155718,0.938642426637684
152,2.0664782142509015,0.6043474022809241,0.19495077492933036,0.3314163173798616,0.009747538746466517,4.308412125938201,0.7603080222243883
153,2.4083769633507854,0.5425987624940505,0.14278914802475012,0.447405997144217,0.028557829604950024,3.3793431699190863,0.723465016658734
154,2.3150762281197066,0.6117071334462639,0.3105590062111801,0.47054394880481837,0.009410878976096368,3.839638622247318,0.7905138339920948
155,2.535393726288517,0.7032478948829463,0.5829554918108634,0.5089293976126584,0.037013047099102435,4.561858054964375,0.6847413713333951
156,2.2768505079825836,0.38098693759071117,0.2993468795355588,0.9252539912917271,0.027213352685050797,3.038824383164006,0.7347605224963716
157,3.2385395173589306,0.6638557459406118,0.24221763703238539,0.4036960617206423,0.04485511796896026,5.005831165335965,0.7535659818785323
158,2.0169103399682933,0.5548705302096177,0.39633609300686984,0.4139510304738418,0.02642240620045799,5.398978333626916,1.0128589043508895
159,4.003392705682782,0.6615776081424937,0.6530958439355385,0.33927056827820185,0.008481764206955046,4.342663273960984,1.280746395250212
160,2.806015290262959,0.6552969839536251,0.2688397882886667,2.705200369654709,0.04200621692010417,5.03234478702848,0.9913467193144585
161,2.5065530799475755,0.5324377457404981,0.2375491480996068,0.45871559633027525,0.0491480996068152,2.3918741808650066,0.7290301441677588
162,2.0870846292355543,0.5156326731052545,0.22917007693566868,0.38467834342772955,0.03273858241938124,3.904075953511213,0.9330495989523654
163,3.122248018573373,0.5764150188135457,0.5924265471139221,0.5844207829637339,0.048034584901128816,1.833319990393083,0.6724841886158034
164,3.6784961918651757,0.8345486955112623,0.2916869227029655,1.2963863231242911,0.01620482903905364,6.700696807648679,0.6806028196402528
165,5.332388153749212,0.6222432262129804,0.23629489603024575,0.630119722747322,0.0,4.024889729048519,0.5828607435412728
166,2.9620758483033933,0.49500998003992014,0.5668662674650699,0.4151696606786427,0.007984031936127744,4.942115768463074,0.7345309381237525
167,2.202608763571038,0.6248535499492307,0.19526673435913458,1.1403577286573459,0.015621338748730767,3.460126532843865,0.8435522924314613
168,3.3866995073891624,0.646551724137931,0.6850369458128078,0.6850369458128078,0.03848522167487685,2.8402093596059115,0.7158251231527094
169,3.5576179427687546,0.6573859242072699,0.24748646558391338,0.5723124516627996,0.04640371229698376,5.467904098994587,0.7579273008507347
170,7.164518574677786,0.5155420773313116,0.2577710386656558,0.37149355572403336,0.015163002274450341,4.200151630022744,0.6444275966641395
171,2.980649188514357,0.4525593008739076,0.2887016229712859,0.24968789013732834,0.031210986267166042,3.7219101123595504,0.6710362047440699
172,3.2846433263776182,0.7496715356673622,0.33232861890408844,0.4096143442306206,0.015457145065306438,8.176829739547106,0.5719143674163382
173,2.871060594877851,0.4649789652372869,0.24356041036238837,0.8044874160454646,0.022141855487489853,4.096243265185622,0.745442468078825
174,2.6103395622773213,0.661673816621828,0.4508107322038828,0.3926416054678979,0.021813422525994327,6.11502944812041,0.9088926052497637
175,6.889060200434509,0.5676641670754783,0.22426238699278156,0.7078281589459667,0.02102459878057327,3.518116195949261,0.595696965449576
176,1.8488979118329467,0.478538283062645,0.9860788863109049,0.38428074245939675,0.043503480278422275,6.395011600928075,0.5872969837587007
177,2.798946930857697,0.5403907440764861,0.22169876680060968,0.24248302618816683,0.020784259387557156,3.623389219897464,0.6720243868643481
178,10.458413395553116,0.42547351084271207,0.23332418336535823,1.262695580565468,0.01372495196266813,2.7655778204776285,0.5215481745813889
179,6.208689194207204,0.7426661715558857,0.38618640920906055,0.7352395098403268,0.04455997029335314,12.27627181581879,0.9506126995915336
180,3.193570929419986,0.726764500349406,0.4472396925227114,0.5101327742837177,0.04891684136967156,7.526205450733753,0.7617051013277428
181,3.8299296953465016,0.4620020087043857,0.937395379979913,0.5624372279879478,0.03347840642785403,7.338466688985604,0.6093069969869435
182,2.6161100704088884,0.536141076157871,0.30359795878819196,1.1627155868483947,0.05813577934241974,3.404172857050578,0.6976293521090369
183,4.1336063475812646,0.47990785769132327,0.1919631430765293,0.4095213718965959,0.01919631430765293,2.8794471461479394,0.4671103148195547
184,3.3311730395333767,0.4860661049902787,0.2592352559948153,0.46014257939079717,0.012961762799740765,4.867141931302657,0.7193778353856124
185,5.725020696682162,0.35025154429089983,0.37572438387569257,0.37572438387569257,0.031841049480990896,3.814557727822709,0.7068712984779978
186,4.224076589688854,0.6662785432434181,0.22640533022834594,0.5821851348728896,0.025874894883239536,7.568406753347564,0.6015913060353192
187,2.1608417888012026,0.5636978579481398,0.2818489289740699,0.36953526243266943,0.018789928598271326,6.858323938369034,0.5699611674808969
188,11.10845247352994,1.2562062571035473,0.4546270263803314,0.7477418197044924,0.04187354190345158,7.501345935275468,1.7048513489262427
189,3.3541293470875284,0.7412440546049787,0.6115263450491074,0.6300574464142319,0.08030143924887269,3.576502563469022,0.8091914262771017
190,1.9770879526977088,0.4927322000492732,0.22788864252278887,0.41266321754126634,0.043114067504311404,4.428430647942843,0.43729982754373
191,2.568421052631579,0.3067669172932331,0.21654135338345865,0.5533834586466165,0.01804511278195489,3.013533834586466,0.5052631578947369
192,2.1934018646904136,0.33468802295003586,0.29285202008128136,0.2689457327277074,0.01792971551518049,2.886684197944059,0.4004303131723643
193,2.580224212586749,0.4092769440654843,0.16608339759179072,0.2906459457856338,0.03558929948395516,2.5980188623287264,0.4804555430333946
194,2.9986962190352022,0.5570700485954724,0.23705108450871162,0.4503970605665521,0.029631385563588953,6.400379281735214,0.4444707834538343
195,3.1212347237363014,0.3844167766366401,0.2581903723678926,0.6139193298525446,0.02295025532159045,3.976131734465546,0.5508061277181708
196,3.6178792525700008,0.39188958936786505,0.43164650423127165,0.6190719600159028,0.0397569148634066,2.9476912591582893,0.48276253762708016
197,2.8563267637817766,0.3884604398743216,0.2342187946301057,0.6855184233076264,0.06283918880319908,5.107112253641817,0.5998286203941731
198,7.883586083853702,0.936663693131133,0.35124888492417483,0.7694023193577163,0.05575379125780553,6.389384478144514,2.107493309545049
199,3.199463027184249,0.3803557444904352,0.2628929410448596,0.6656225528582616,0.02796733415370847,4.659357870007831,0.6152813513815863
200,2.0405918266321983,0.8800396017820802,0.3685165832462461,0.9460425719157363,0.033001485066828005,3.217644794015731,0.7755348990704581
201,2.106007836308228,0.6693513278188942,0.3591641271223335,0.5278624292555507,0.038093164997823246,3.580757509795385,0.4407923378319547
202,2.456328943832303,0.39236764310669175,0.23649556570814298,0.41924213920988984,0.026874496103198066,4.079548508465466,0.32786885245901637
203,4.974861074358296,0.4816088912410691,0.2910822969039428,0.396930404869013,0.010584810796507013,2.069330510717121,0.428684837258534
204,4.275741710296684,0.44720767888307156,0.3544938917975567,0.9762216404886562,0.04363001745200698,4.450261780104712,0.5726439790575916
205,3.1265292806263933,0.5383067804904573,0.5763688760806917,0.4676200315371649,0.04349953781741069,3.267902778532978,0.4513077048556359
206,2.217270800499973,0.4184555187218086,0.820607575675235,1.0379870659203305,0.03804141079289169,4.0052171077658825,0.6249660344546492
207,4.129369138959932,0.4955242966751918,0.17050298380221654,0.41027280477408357,0.0319693094629156,4.806052855924979,0.42625745950554134
